AUC Image,AP Image,AUC Pixel,AP Pixel,Pro Pixel
0.972350407004548,0.986558198892986,0.960667604671247,0.6578829852514976,0.8859330518739729
0.9664958168746812,0.9839911857449178,0.9568254187476134,0.6485753032104492,0.880905103703493
